STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate,YEAR
30499099999,2015-01-18T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-14,-9,null,null,-0.01,2,78,OVC:08,30.32,28.22,6.21,-10,250,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07630499 11997 82502 11229 21257 39557 40267 52003 69922 77172 8802/ 333 11189=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-15,-10,null,null,+0.01,8,78,OVC:08,30.31,28.21,6.21,-11,250,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06030499 41997 82502 11232 21260 39553 40264 58004 77172 8802/=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-16,-11,null,null,+0.02,7,79,OVC:08,30.29,28.19,31.07,-12,250,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06030499 41999 82502 11237 21264 39546 40257 57007 70272 8807/=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-17,-12,null,null,+0.02,7,77,BKN:07,30.27,28.17,31.07,-13,250,null,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06030499 41999 72503 11243 21272 39539 40252 57007 70272 87070=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-22,-17,null,null,-0.01,3,76,null,30.30,28.17,31.07,-17,280,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN08230499 11999 32802 11270 21300 39541 40262 53002 69922 70271 80002 333 21272 47044=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T12:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-20,-13,null,null,+0.01,8,69,null,30.27,28.16,31.07,-14,260,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06430499 42999 82602 11248 21289 39537 40251 58004 80002 333 21277=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-15,-6,null,null,+0.03,7,66,FEW:02,30.21,28.13,31.07,-7,270,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 82702 11212 21259 39526 40229 57011 82032=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-16,-11,null,null,0.00,4,77,null,30.23,28.13,31.07,-12,270,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 02701 11237 21266 39526 40236 54000=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-19T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-22,-17,null,null,-0.02,3,77,null,30.27,28.15,31.07,-17,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06430499 12999 00000 11270 21298 39532 40252 53006 60002 333 11208=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-27,-21,null,null,-0.01,2,74,BKN:05,30.30,28.15,31.07,-21,280,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 52801 11294 21326 39534 40262 52002 85020=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-30,-24,null,null,-0.02,2,72,null,30.34,28.17,31.07,-24,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00000 11310 21344 39541 40275 52007=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-35,-28,null,null,-0.02,2,69,null,30.39,28.20,31.07,-28,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00000 11335 21372 39548 40290 52007=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-37,-30,null,null,-0.04,2,66,null,30.44,28.23,31.07,-30,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN08230499 11999 50000 11344 21385 39561 40307 52013 69902 72271 80005 333 21344 47044=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T12:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-28,-20,null,null,-0.02,2,66,null,30.40,28.25,21.75,-21,230,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07030499 41981 82301 11287 21331 39568 40296 52007 77172 80007 333 21349=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-18,-9,null,null,+0.01,8,61,null,30.35,28.25,31.07,-10,270,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06030499 41999 82702 11225 21280 39566 40276 58002 70272 80001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-21,-14,null,null,-0.03,3,70,null,30.41,28.28,31.07,-15,230,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 82302 11256 21295 39577 40297 53011 80001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-20T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-25,-19,null,null,-0.03,2,75,null,30.47,28.31,31.07,-19,260,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07030499 12999 82602 11286 21316 39588 40318 52011 69902 80001 333 11223=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,null,-39s,null,null,+0.01,8,null,null,30.47,28.30,31.07,null,270,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 32701 11397 21330 39584 40317 58004 80001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-30,-24,null,null,0.00,4,72,null,30.48,28.30,31.07,-24,260,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 02602 11313 21347 39584 40321 54000=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-39,-31,null,null,+0.01,8,66,null,30.50,28.29,31.07,-31,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00000 11352 21392 39579 40328 58005=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-40,-33,null,null,+0.01,7,66,null,30.50,28.28,31.07,-33,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07630499 12999 30000 11359 21400 39576 40328 57003 60002 80009 333 21360 47044=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T12:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-31,-24,null,null,+0.04,7,69,BKN:06,30.42,28.24,31.07,-24,100,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06430499 42999 61001 11313 21351 39564 40300 57012 86040 333 21362=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-24,-16,null,null,+0.05,7,64,null,30.32,28.19,31.07,-17,090,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 80901 11265 21313 39546 40266 57018 80005=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-23,-15,null,null,-0.01,3,67,OVC:08,30.33,28.20,31.07,-16,110,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 81101 11263 21306 39551 40271 53005 8804/=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-21T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-23,-17,null,null,-0.01,2,72,OVC:08,30.35,28.22,31.07,-18,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07030499 12999 80000 11271 21306 39555 40277 52004 60002 88030 333 11262=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-27,-22,null,null,-0.00,2,74,null,30.38,28.22,31.07,-22,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00000 11299 21330 39556 40287 52001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-33,-27,null,null,-0.01,2,70,null,30.42,28.23,31.07,-27,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00000 11327 21363 39561 40301 52005=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-37,-31,null,null,+0.00,8,68,null,30.44,28.23,31.07,-31,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN04830499 42999 00000 11348 21386 39560 40307 58001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-39,-32,null,null,-0.02,3,66,null,30.46,28.25,31.07,-32,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07630499 12999 30000 11355 21395 39566 40316 53006 60002 80001 333 21359 47044=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T12:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-29,-22,null,null,+0.02,8,69,null,30.39,28.22,31.07,-22,090,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 50901 11301 21340 39558 40290 58008 80001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T15:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-23,-12,null,null,+0.04,7,58,null,30.30,28.19,31.07,-13,090,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 80901 11247 21306 39546 40260 57012 80001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T18:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-21,-13,null,null,+0.01,7,66,null,30.29,28.18,31.07,-14,080,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 80801 11252 21297 39543 40259 57003 80001=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-22T21:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-22,-16,null,null,+0.00,7,74,BKN:06,30.30,28.18,31.07,-17,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN07030499 12999 60000 11266 21298 39542 40262 57001 60002 86030 333 11242=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-23T00:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-21,-16,null,null,+0.03,7,74,BKN:06,30.27,28.15,31.07,-16,080,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN05430499 42999 60801 11265 21297 39533 40252 57009 86030=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-23T03:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-20,-14,null,null,+0.03,7,74,OVC:08,30.24,28.12,6.21,-15,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06030499 41997 80000 11257 21290 39524 40240 57009 77172 8802/=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-23T06:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-18,-12,null,null,+0.04,7,77,OVC:08,30.18,28.08,31.07,-13,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN06030499 41999 80000 11247 21276 39509 40221 57015 70272 8802/=,null,null,null,null,null,null,null,null,null,null,2015
30499099999,2015-01-23T09:00:00,55.1833333,124.6666666,528.0,"TYNDA, RS",FM-12,4,null,-15,-10,null,null,0.00,4,78,OVC:08,30.17,28.08,31.07,-11,000,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SYN08230499 11999 80000 11231 21259 39509 40216 54000 69972 70272 8802/ 333 21276 47044=,null,null,null,null,null,null,null,null,null,null,2015
